Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr28333_26_trimmed_1.fastq.gz	EBC_134.5.fa	18.1736	39.6179	95.96	196.0	NA-NA	HIGH	NA-NA	196	153.534	7328/26324	95.96	3154	EBC_134.5_EBC_134_scaffold_561	zr28333_26
zr28333_26_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	9.365	7.6244	98.08	101.0	NA-NA	HIGH	NA-NA	101	113.766	5553/10141	98.08	4	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr28333_26
zr28333_26_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.4088	0.446	98.94	4.409	NA-NA	HIGH	NA-NA	4	4.409	9767/13589	98.94	0	NODE_1_length_274429_cov_22.9992_ID_7781	zr28333_26
zr28333_26_trimmed_1.fastq.gz	MAG_312.fa	0.0892	0.108	98.19	0.962	98.06-98.31	0.962	0.91-1.02	1	1.607	5282/15037	96.68	0	MAG_312_0	zr28333_26
zr28333_26_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0106	0.0149	98.66	0.114	97.96-99.23	0.114	0.10-0.14	1	1.064	1247/17572	91.82	0	NODE_1_length_695767_cov_46.0000_ID_85857	zr28333_26
zr28333_1_trimmed_1.fastq.gz	MAG_312.fa	18.7173	21.1322	98.93	46.0	NA-NA	HIGH	NA-NA	46	43.441	10765/15037	98.93	0	MAG_312_0	zr28333_1
zr28333_1_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.1.fa	13.4277	18.3695	95.25	33.0	NA-NA	HIGH	NA-NA	33	32.281	3997/18089	95.25	421	AF73_k141_20	zr28333_1
zr28333_1_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	13.4277	9.7305	98.62	33.0	NA-NA	HIGH	NA-NA	33	33.33	6022/9278	98.62	7	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_1
zr28333_1_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	8.5449	4.9202	99.46	21.0	NA-NA	HIGH	NA-NA	21	20.954	6354/7507	99.46	0	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr28333_1
zr28333_1_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	7.7311	3.2446	99.27	19.0	NA-NA	HIGH	NA-NA	19	18.489	4479/5623	99.27	14	AF66_k141_253	zr28333_1
zr28333_1_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	7.7311	11.2895	99.32	19.0	NA-NA	HIGH	NA-NA	19	19.458	15686/19352	99.32	52	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_1
zr28333_1_trimmed_1.fastq.gz	EBC_095.37.fa	7.3242	7.45	99.8	18.0	NA-NA	HIGH	NA-NA	18	18.247	12760/13589	99.8	0	EBC_095.37_EBC_095_scaffold_66	zr28333_1
zr28333_1_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	6.1035	4.7231	98.82	15.0	NA-NA	HIGH	NA-NA	15	15.124	7037/10183	98.82	61	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	zr28333_1
zr28333_1_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	4.7838	4.4842	99.32	11.757	NA-NA	HIGH	NA-NA	12	11.757	9913/12230	99.32	9	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_1
zr28333_1_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	4.2911	5.2807	97.67	10.546	NA-NA	HIGH	NA-NA	10	10.546	7679/15952	97.67	57	AF15_k141_25	zr28333_1
zr28333_1_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	2.1815	3.0751	98.7	5.361	NA-NA	HIGH	NA-NA	5	5.361	12398/18586	98.7	423	AF73_k141_59	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MAG_183.fa	2.0366	3.0031	99.2	5.005	NA-NA	HIGH	NA-NA	5	5.005	15034/19273	99.2	506	MAG_183_0	zr28333_1
zr28333_1_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.6126	0.9184	99.45	1.505	99.40-99.51	1.505	1.45-1.56	2	2.54	13109/19857	98.67	32	SAMC044639_k141_719	zr28333_1
zr28333_1_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.51	0.3432	98.94	1.253	98.84-99.03	1.253	1.18-1.33	2	1.803	4574/8865	97.89	71	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_1
zr28333_1_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.4165	0.3023	98.78	1.024	98.65-98.92	1.024	0.95-1.08	1	1.708	4208/9593	97.38	3	AF27_k141_52	zr28333_1
zr28333_1_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.3778	0.2446	98.47	0.929	98.32-98.63	0.929	0.87-1.00	1	1.576	3159/8371	96.91	0	NODE_137_length_39565_cov_54.0000_ID_37700	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MAG_116.fa	0.3516	0.1306	97.56	0.864	97.30-97.79	0.864	0.78-0.97	1	1.493	1273/4679	95.89	60	MAG_116_0	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.3405	0.2227	96.18	0.837	95.92-96.43	0.837	0.74-0.91	1	1.517	1471/8642	94.45	869	WK023-1-L-48h-02G3_S117_k141_1117	zr28333_1
zr28333_1_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.2678	0.2363	98.78	0.658	98.61-98.98	0.658	0.61-0.71	1	1.458	3876/11722	96.49	9	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.2073	0.1628	97.82	0.51	97.51-98.12	0.510	0.45-0.58	2	3.59	2221/10372	95.15	3032	TGS12-29_k141_701	zr28333_1
zr28333_1_trimmed_1.fastq.gz	EBC_140.10.fa	0.2014	0.2519	98.11	0.495	97.91-98.28	0.495	0.46-0.53	1	1.861	3616/16341	95.25	677	EBC_140.10_EBC_140_scaffold_8	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.1289	0.169	98.33	0.317	98.05-98.62	0.317	0.29-0.35	1	1.182	2832/17572	94.28	5	NODE_1_length_695767_cov_46.0000_ID_85857	zr28333_1
zr28333_1_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0893	0.1517	99.2	0.219	98.93-99.50	0.219	0.20-0.24	1	1.194	3559/22629	94.21	268	NODE_1_length_87421_cov_11.0000_ID_9656	zr28333_1
zr28333_1_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.0727	0.0661	98.2	0.179	97.68-98.93	0.179	0.14-0.21	1	1.421	1166/11938	92.77	378	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_1
zr28333_1_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.0438	0.0426	97.51	0.108	96.61-98.46	0.108	0.08-0.14	1	1.282	599/12698	90.62	95	SRS6115053_k141_3360	zr28333_1
zr28333_1_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.0377	0.0238	97.97	0.093	96.67-99.58	0.093	0.05-0.14	1	1.048	399/8244	90.69	3	NODE_37_length_133389_cov_15.7682_ID_27250	zr28333_1
zr28333_1_trimmed_1.fastq.gz	MAG_45.fa	0.0231	0.0193	98.94	0.057	97.24-100.43	0.057	0.03-0.09	1	1.396	432/10848	90.12	48	MAG_45_0	zr28333_1
zr28333_1_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.0189	0.012	96.85	0.047	93.55-97.33	0.047	0.04-0.12	1	1.14	136/8010	87.68	2	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_1
zr28333_6_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	96.9149	94.6229	98.88	650.0	NA-NA	HIGH	NA-NA	650	612.321	6539/9278	98.88	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_6
zr28333_6_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	2.8329	5.0056	99.08	19.0	NA-NA	HIGH	NA-NA	19	18.901	13209/17572	99.08	0	NODE_1_length_695767_cov_46.0000_ID_85857	zr28333_6
zr28333_6_trimmed_1.fastq.gz	MAG_312.fa	0.2278	0.3465	98.26	1.528	98.18-98.33	1.528	1.46-1.61	2	2.16	6827/15037	97.48	0	MAG_312_0	zr28333_6
zr28333_6_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.0244	0.025	97.91	0.164	97.29-98.49	0.164	0.13-0.20	1	1.13	803/10141	92.15	1	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr28333_6
zr28333_20_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	26.0802	26.6002	95.85	134.0	NA-NA	HIGH	NA-NA	134	119.154	2324/8642	95.85	2803	WK023-1-L-48h-02G3_S117_k141_1117	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MAG_116.fa	25.8856	15.0015	97.65	133.0	NA-NA	HIGH	NA-NA	133	122.511	2237/4679	97.65	694	MAG_116_0	zr28333_20
zr28333_20_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	18.6843	15.1412	99.77	96.0	NA-NA	HIGH	NA-NA	96	91.323	6347/6826	99.77	1	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_20
zr28333_20_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	8.9529	10.8044	98.84	46.0	NA-NA	HIGH	NA-NA	46	49.495	7086/10183	98.84	64	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	zr28333_20
zr28333_20_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	3.1141	3.2684	99.17	16.0	NA-NA	HIGH	NA-NA	16	15.341	6857/8865	99.17	68	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_20
zr28333_20_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	2.456	1.6074	99.16	12.619	NA-NA	HIGH	NA-NA	13	12.619	4335/5623	99.16	20	AF66_k141_253	zr28333_20
zr28333_20_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	2.4437	5.5651	99.32	12.556	NA-NA	HIGH	NA-NA	12	12.556	15672/19352	99.32	19	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_20
zr28333_20_trimmed_1.fastq.gz	EBC_134.5.fa	2.2471	7.1234	98.88	11.546	NA-NA	HIGH	NA-NA	11	11.546	18592/26324	98.88	6	EBC_134.5_EBC_134_scaffold_561	zr28333_20
zr28333_20_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	1.6729	1.8906	98.6	8.595	NA-NA	HIGH	NA-NA	8	8.595	5992/9278	98.6	8	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_20
zr28333_20_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.6085	1.5909	99.3	8.264	NA-NA	HIGH	NA-NA	8	8.264	6438/8010	99.3	2	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_20
zr28333_20_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.1.fa	1.4723	3.1411	95.13	7.565	NA-NA	HIGH	NA-NA	7	7.565	3849/18089	95.13	451	AF73_k141_20	zr28333_20
zr28333_20_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.9749	1.4252	99.25	5.009	NA-NA	HIGH	NA-NA	5	5.009	9673/12230	99.25	53	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_20
zr28333_20_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.9613	0.8633	99.02	4.939	NA-NA	HIGH	NA-NA	5	4.939	5533/7507	99.02	125	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MAG_183.fa	0.7479	1.7199	99.06	3.843	NA-NA	HIGH	NA-NA	4	3.843	14361/19273	99.06	474	MAG_183_0	zr28333_20
zr28333_20_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.6217	1.3666	98.51	3.194	NA-NA	HIGH	NA-NA	3	3.194	11678/18586	98.51	360	AF73_k141_59	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.3372	0.2925	99.43	1.733	99.36-99.51	1.733	1.65-1.82	2	2.134	5106/7379	98.82	43	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.2812	0.2541	99.77	1.445	99.68-99.86	1.445	1.38-1.53	2	1.367	6063/7783	99.2	0	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_20
zr28333_20_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.2074	0.2348	97.04	1.066	96.86-97.23	1.066	0.98-1.17	1	1.842	2478/9593	95.73	1	AF27_k141_52	zr28333_20
zr28333_20_trimmed_1.fastq.gz	EBC_095.37.fa	0.1811	0.2873	99.48	0.931	99.38-99.61	0.931	0.88-0.97	1	1.583	7024/13589	97.89	0	EBC_095.37_EBC_095_scaffold_66	zr28333_20
zr28333_20_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.1737	0.2635	99.69	0.893	99.59-99.81	0.893	0.85-0.93	1	1.553	6812/12698	98.01	2	SRS6115053_k141_3360	zr28333_20
zr28333_20_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.1728	0.2449	98.37	0.888	98.25-98.50	0.888	0.83-0.95	1	1.627	4253/11938	96.73	380	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1501	0.1838	96.49	0.771	96.20-96.68	0.771	0.69-0.85	2	2.613	1852/10372	94.59	3001	TGS12-29_k141_701	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MAG_312.fa	0.1415	0.2491	98.68	0.727	98.55-98.80	0.727	0.69-0.76	1	1.445	5138/15037	96.6	0	MAG_312_0	zr28333_20
zr28333_20_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.1257	0.2939	98.95	0.646	98.83-99.06	0.646	0.62-0.68	1	1.455	6830/19857	96.62	77	SAMC044639_k141_719	zr28333_20
zr28333_20_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0736	0.1013	98.28	0.378	98.01-98.58	0.378	0.34-0.41	1	1.241	2168/11722	94.7	35	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_20
zr28333_20_trimmed_1.fastq.gz	P.1_bin.1.fa	0.0724	0.1665	95.63	0.372	95.28-95.96	0.372	0.33-0.41	1	1.364	1540/19536	92.13	295	P.1_bin.1_k77_21174	zr28333_20
zr28333_20_trimmed_1.fastq.gz	EBC_140.10.fa	0.0715	0.1394	97.96	0.367	97.70-98.23	0.367	0.33-0.40	1	1.283	2659/16341	94.31	525	EBC_140.10_EBC_140_scaffold_8	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MAG_579.fa	0.0419	0.0948	98.35	0.215	97.99-98.74	0.215	0.19-0.24	1	1.302	2241/19121	93.32	708	MAG_579_0	zr28333_20
zr28333_20_trimmed_1.fastq.gz	MAG_45.fa	0.0285	0.0372	98.31	0.146	97.63-98.94	0.146	0.11-0.18	1	1.124	869/10848	92.18	142	MAG_45_0	zr28333_20
zr28333_20_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0181	0.0479	97.16	0.093	96.25-98.07	0.093	0.07-0.12	1	1.332	835/22629	89.9	322	NODE_1_length_87421_cov_11.0000_ID_9656	zr28333_20
zr28333_8_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	93.9337	97.4672	98.99	113.0	NA-NA	HIGH	NA-NA	113	126.206	11649/15952	98.99	890	AF15_k141_25	zr28333_8
zr28333_8_trimmed_1.fastq.gz	MAG_107.fa	3.452	1.2126	99.51	4.153	NA-NA	HIGH	NA-NA	8	4.153	4689/5466	99.51	0	MAG_107_0	zr28333_8
zr28333_8_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	1.3272	0.6469	95.74	1.597	95.55-95.90	1.597	1.44-1.80	2	2.756	1565/7565	95.04	1171	P2619_k141_112	zr28333_8
zr28333_8_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	1.2871	0.6733	97.55	1.548	97.42-97.69	1.548	1.42-1.67	2	2.627	3031/8308	96.8	0	P2603_k141_86142	zr28333_8
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	60.0906	38.9118	99.5	139.0	NA-NA	HIGH	NA-NA	139	121.809	4818/5623	99.5	0	AF66_k141_253	zr28333_5
zr28333_5_trimmed_1.fastq.gz	MAG_45.fa	22.9123	29.5863	99.71	53.0	NA-NA	HIGH	NA-NA	53	50.133	9913/10848	99.71	0	MAG_45_0	zr28333_5
zr28333_5_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	3.8236	5.362	98.39	8.845	NA-NA	HIGH	NA-NA	8	8.845	7221/11938	98.39	426	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_5
zr28333_5_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	3.065	4.433	99.37	7.09	NA-NA	HIGH	NA-NA	7	7.09	10043/12230	99.37	33	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_5
zr28333_5_trimmed_1.fastq.gz	EBC_082.15.fa	2.6377	6.2591	99.06	6.102	NA-NA	HIGH	NA-NA	5	6.102	15287/20483	99.06	201	EBC_082.15_EBC_082_scaffold_602	zr28333_5
zr28333_5_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	2.0229	4.6794	99.58	4.679	NA-NA	HIGH	NA-NA	4	4.679	17439/19857	99.58	0	SAMC044639_k141_719	zr28333_5
zr28333_5_trimmed_1.fastq.gz	EBC_134.5.fa	1.6594	5.2046	98.8	3.839	NA-NA	HIGH	NA-NA	3	3.839	18117/26324	98.8	7	EBC_134.5_EBC_134_scaffold_561	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	0.509	0.6044	95.48	1.177	95.24-95.60	1.177	1.08-1.32	2	2.786	1651/9849	94.4	3970	AF66_k141_123	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.4725	1.0276	99.12	1.093	99.03-99.21	1.093	1.05-1.13	1	1.791	9528/18586	97.87	59	AF73_k141_59	zr28333_5
zr28333_5_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.3811	0.4617	98.3	0.882	98.16-98.47	0.882	0.82-0.93	1	2.161	3611/10372	96.65	3043	TGS12-29_k141_701	zr28333_5
zr28333_5_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_256__bin.2.fa	0.3699	0.3728	97.09	0.856	96.81-97.33	0.856	0.76-0.95	2	3.075	1998/8666	95.38	0	NODE_1_length_428318_cov_12.9998_ID_8660	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.3065	0.3433	98.41	0.709	98.21-98.58	0.709	0.66-0.77	1	1.492	2966/9593	96.28	1	AF27_k141_52	zr28333_5
zr28333_5_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.2965	0.4482	98.98	0.686	98.85-99.13	0.686	0.65-0.73	1	1.469	4706/12895	96.8	138	NODE_2_length_319059_cov_34.9987_ID_36074	zr28333_5
zr28333_5_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.2295	0.4248	97.73	0.531	97.53-97.94	0.531	0.49-0.57	1	1.401	3196/15803	94.97	10	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF53__bin.10.fa	0.2225	0.2736	97.38	0.515	97.10-97.65	0.515	0.46-0.56	1	1.379	1848/10440	94.57	88	AF53_k141_67	zr28333_5
zr28333_5_trimmed_1.fastq.gz	EBC_095.37.fa	0.1639	0.2572	99.5	0.379	99.33-99.73	0.379	0.34-0.40	1	1.237	3685/13589	95.88	37	EBC_095.37_EBC_095_scaffold_66	zr28333_5
zr28333_5_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.16	0.2179	98.7	0.37	98.43-99.06	0.370	0.32-0.40	1	1.51	2584/11722	95.24	118	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_5
zr28333_5_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.4.fa	0.0959	0.1527	96.11	0.222	95.45-96.53	0.222	0.18-0.28	1	1.122	790/13573	91.23	2	NODE_398_length_32439_cov_10.0000_ID_73648	zr28333_5
zr28333_5_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.0959	0.221	98.07	0.222	97.74-98.44	0.222	0.19-0.25	1	1.203	2203/19793	93.16	198	NODE_37_length_141872_cov_18.1171_ID_20191	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.0701	0.1679	98.07	0.162	97.58-98.57	0.162	0.13-0.19	1	1.198	1802/20657	92.43	591	SRS3379157_k141_320	zr28333_5
zr28333_5_trimmed_1.fastq.gz	EBC_080.1.fa	0.0626	0.1501	98.68	0.145	98.25-99.06	0.145	0.13-0.17	1	1.127	1846/20501	92.53	107	EBC_080.1_EBC_080_scaffold_1281	zr28333_5
zr28333_5_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.061	0.0915	98.06	0.141	97.31-98.82	0.141	0.11-0.17	1	1.142	962/12698	92.01	231	SRS6115053_k141_3360	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0567	0.1076	95.33	0.131	94.21-96.67	0.131	0.09-0.19	1	1.1	450/15952	89.13	184	AF15_k141_25	zr28333_5
zr28333_5_trimmed_1.fastq.gz	MAG_107.fa	0.0562	0.0361	98.21	0.13	97.35-99.15	0.130	0.09-0.17	1	1.089	381/5466	91.77	49	MAG_107_0	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LopezSanchezR_2023__SRR13708567__bin.13.fa	0.0536	0.0618	96.69	0.124	95.51-97.59	0.124	0.09-0.18	1	1.102	402/9786	90.21	0	NODE_203_length_18705_cov_7.0000_ID_55160	zr28333_5
zr28333_5_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.0492	0.0482	98.81	0.114	97.82-99.62	0.114	0.08-0.16	1	1.052	595/8010	91.96	0	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.4.fa	0.0313	0.0369	95.05	0.072	92.82-96.52	0.072	0.04-0.13	1	1.062	145/9997	87.24	64	ERS3967741_k141_1495	zr28333_5
zr28333_5_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0275	0.0221	96.98	0.064	94.53-98.23	0.064	0.04-0.14	1	1.043	164/6826	88.67	4	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_5
zr28333_5_trimmed_1.fastq.gz	LeechJ_xxxx__AF52__bin.1.fa	0.017	0.0363	97.94	0.039	95.92-99.47	0.039	0.02-0.07	1	1.041	365/17995	88.18	1	AF52_k141_89	zr28333_5
zr28333_18_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	60.2375	49.9025	98.71	141.0	NA-NA	HIGH	NA-NA	141	123.718	6589/9849	98.71	4	AF66_k141_123	zr28333_18
zr28333_18_trimmed_1.fastq.gz	MAG_107.fa	14.9526	6.7055	99.53	35.0	NA-NA	HIGH	NA-NA	35	40.038	4716/5466	99.53	0	MAG_107_0	zr28333_18
zr28333_18_trimmed_1.fastq.gz	EBC_134.5.fa	12.8165	28.0427	97.64	30.0	NA-NA	HIGH	NA-NA	30	75.535	12563/26324	97.64	3916	EBC_134.5_EBC_134_scaffold_561	zr28333_18
zr28333_18_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	10.6804	14.148	98.97	25.0	NA-NA	HIGH	NA-NA	25	25.107	11568/15952	98.97	889	AF15_k141_25	zr28333_18
zr28333_18_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2619__bin.31.fa	0.4775	0.2972	95.1	1.118	94.85-95.35	1.118	0.98-1.25	2	1.857	1071/7565	93.89	855	P2619_k141_112	zr28333_18
