accession_name	genome_accession	Sequence_abundance	Adjusted_ANI	Eff_cov	Contig_name	completeness	contamination	contigs	taxonomy	species	sample	oat	day	genus	genus_group
zr28333_29	EBC_095.37	0.1565	99.61	0.603	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_9_d6	oat_9	day6	Erwinia	Erwinia
zr28333_29	XieM_2019__SAMC044639__bin.32	0.2045	98.89	0.535	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_9_d6	oat_9	day6	Pantoea	Pantoea
zr28333_29	FontanaF_2023__SRR20746834__bin.2	0.1184	98.66	0.511	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_9_d6	oat_9	day6	Enterococcus_B	Enterococcus
zr28333_29	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.101	97.9	0.504	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_9_d6	oat_9	day6	Enterococcus_B	Enterococcus
zr28333_29	P.1_bin.1	0.1779	95.22	0.473	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_9_d6	oat_9	day6	Cronobacter	Cronobacter
zr28333_29	KharnaiorP_2023__SRR22859377__bin.10	0.104	98.42	0.462	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_9_d6	oat_9	day6	Enterococcus_D	Enterococcus
zr28333_29	EBC_140.10	0.0994	98.62	0.312	EBC_140.10_EBC_140_scaffold_8	70.64	5.17	514	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea brenneri	oat_9_d6	oat_9	day6	Pantoea	Pantoea
zr28333_29	LeechJ_xxxx__AF27__bin.5	0.0495	96.35	0.267	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_9_d6	oat_9	day6	Pseudomonas_E	Pseudomonas_E
zr28333_29	MAG_579	0.0613	98.08	0.166	MAG_579_0	78.54	8.62	522	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia_A	Leclercia A pneumoniae	oat_9_d6	oat_9	day6	Leclercia_A	Leclercia_A
zr28333_29	MAG_45	0.0298	99.15	0.14	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_9_d6	oat_9	day6	Enterococcus_D	Enterococcus
zr28333_13	LeechJ_2020__ERS3967691__bin.13	83.0653	98.28	306	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_17_d2	oat_17	day2	Weissella	Weissella
zr28333_13	GCF_004771075.1_ASM477107v1_genomic	5.8652	98.5	19	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_17_d2	oat_17	day2	Weissella	Weissella
zr28333_13	EBC_082.15	6.4373	98.18	9.826	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_17_d2	oat_17	day2	Kosakonia	Kosakonia
zr28333_13	XieM_2019__SAMC044639__bin.32	2.7164	99.41	4.253	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_17_d2	oat_17	day2	Pantoea	Pantoea
zr28333_13	KharnaiorP_2023__SRR22859379__bin.8	0.1738	98.95	0.785	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_17_d2	oat_17	day2	Pediococcus	Pediococcus
zr28333_13	EBC_134.5	0.6238	98.55	0.72	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_17_d2	oat_17	day2	Clostridium	Clostridium
zr28333_13	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.1953	99.18	0.584	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_17_d2	oat_17	day2	Enterococcus_B	Enterococcus
zr28333_13	SEM_41_S58.18	0.2376	97.99	0.465	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_17_d2	oat_17	day2	Pseudomonas_B	Pseudomonas_B
zr28333_13	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	0.1408	97.52	0.353	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_17_d2	oat_17	day2	Enterococcus_B	Enterococcus
zr28333_13	LeechJ_xxxx__AF66__bin.13	0.0568	98.16	0.318	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_17_d2	oat_17	day2	Lactococcus	Lactococcus
zr28333_13	LeechJ_xxxx__AF73__bin.1	0.1599	98.75	0.274	AF73_k141_20	93.9594896	1.329958897	241	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pseudescherichia	Pseudescherichia spp.	oat_17_d2	oat_17	day2	Pseudescherichia	Pseudescherichia
zr28333_13	CM_UNINA_FFOOD__FFOOD_425__bin.9	0.0681	98.8	0.263	NODE_1_length_598382_cov_75.9985_ID_32759	99.98	0	9	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus acidilactici	oat_17_d2	oat_17	day2	Pediococcus	Pediococcus
zr28333_13	CM_UNINA_FFOOD__FFOOD_226__bin.6	0.0793	99.38	0.19	NODE_2_length_319059_cov_34.9987_ID_36074	100	4.65	51	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B hirae	oat_17_d2	oat_17	day2	Enterococcus_B	Enterococcus
zr28333_13	FontanaF_2023__SRR20746854__bin.2	0.1033	95.46	0.166	NODE_7_length_112150_cov_14.2384_ID_46122	100	0.01	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter intestinihominis	oat_17_d2	oat_17	day2	Enterobacter	Enterobacter
zr28333_13	P.1_bin.1	0.0773	96.18	0.123	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_17_d2	oat_17	day2	Cronobacter	Cronobacter
zr28333_9	FontanaF_2023__SRR20746854__bin.2	63.1009	97.01	123	NODE_7_length_112150_cov_14.2384_ID_46122	100	0.01	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter intestinihominis	oat_4_d2	oat_4	day2	Enterobacter	Enterobacter
zr28333_9	MAG_19	10.8397	99.42	18	MAG_19_0	98.94	0.47	86	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella pneumoniae	oat_4_d2	oat_4	day2	Klebsiella	Klebsiella
zr28333_9	EBC_134.5	8.7161	98.99	12.206	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_4_d2	oat_4	day2	Clostridium	Clostridium
zr28333_9	LeechJ_xxxx__AF15__bin.4	4.8555	99.37	11.231	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_4_d2	oat_4	day2	Bacillus_A	Bacillus
zr28333_9	YulandiA_2020__SRS6115052__bin.21	1.7657	98.52	8.282	SRS6115052_k141_129	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella paramesenteroides	oat_4_d2	oat_4	day2	Weissella	Weissella
zr28333_9	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	1.4178	99.8	6.965	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_4_d2	oat_4	day2	Leuconostoc	Leuconostoc
zr28333_9	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	1.8007	99.24	6.529	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_4_d2	oat_4	day2	Enterococcus_B	Enterococcus
zr28333_9	LeechJ_xxxx__AF66__bin.10	1.74	96.09	6.436	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_4_d2	oat_4	day2	Clostridium	Clostridium
zr28333_9	YulandiA_2020__SRS6115053__bin.10	1.9408	99.84	5.68	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_4_d2	oat_4	day2	Enterococcus_D	Enterococcus
zr28333_9	P.1_bin.1	1.7183	96.37	3.315	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_4_d2	oat_4	day2	Cronobacter	Cronobacter
zr28333_9	GCF_001885995.1_ASM188599v1_genomic	0.4649	98	1.743	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G	Enterococcus G italicus	oat_4_d2	oat_4	day2	Enterococcus_G	Enterococcus
zr28333_9	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	0.4788	97.86	1.454	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_4_d2	oat_4	day2	Enterococcus_B	Enterococcus
zr28333_9	LeechJ_xxxx__AF89__bin.7	0.3982	95.48	0.864	AF89_k141_40	89.13303923	3.907431028	666	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter vonholyi	oat_4_d2	oat_4	day2	Enterobacter	Enterobacter
zr28333_9	FalardeauJ_2023__SRR20811279__bin.3	0.2197	98.74	0.615	NODE_1_length_274429_cov_22.9992_ID_7781	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus plantarum	oat_4_d2	oat_4	day2	Lactiplantibacillus	Lactiplantibacillus
zr28333_9	MotaGutierrezJ_2021__SRR11602140__bin.22	0.1605	98.72	0.383	NODE_306_length_23997_cov_9.0000_ID_64100	76.3	2.56	977	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea dispersa	oat_4_d2	oat_4	day2	Pantoea	Pantoea
zr28333_9	YulandiA_2020__SRS6115053__bin.3	0.1192	98.71	0.275	SRS6115053_k141_44	87.46957694	2.784657723	888	Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Comamonas	Comamonas terrae	oat_4_d2	oat_4	day2	Comamonas	Comamonas
zr28333_9	FontanaF_2023__SRR20746839__bin.4	0.0469	97.84	0.242	NODE_2_length_148631_cov_25.9785_ID_15265	99.89	0.03	58	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus	Limosilactobacillus fermentum	oat_4_d2	oat_4	day2	Limosilactobacillus	Limosilactobacillus
zr28333_9	LeechJ_2020__ERS3967691__bin.13	0.0464	97.25	0.207	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_4_d2	oat_4	day2	Weissella	Weissella
zr28333_9	MAG_45	0.0434	98.65	0.148	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_4_d2	oat_4	day2	Enterococcus_D	Enterococcus
zr28333_9	MAG_312	0.0448	97.23	0.113	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_4_d2	oat_4	day2	Acinetobacter	Acinetobacter
zr28333_9	LeechJ_xxxx__AF68__bin.13	0.0205	99.42	0.102	AF68_k141_238	98.03664921	2.137870855	195	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;NA	NA spp.	oat_4_d2	oat_4	day2	NA	NA
zr28333_9	LeechJ_xxxx__AF66__bin.13	0.0111	98.89	0.075	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_4_d2	oat_4	day2	Lactococcus	Lactococcus
zr28333_9	YouL_2022__SRR13308534__bin.20	0.0383	96.23	0.071	NODE_4_length_158023_cov_10.0000_ID_315023	98.06	2.43	339	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium_T	Clostridium T intestinale	oat_4_d2	oat_4	day2	Clostridium_T	Clostridium_T
zr28333_9	KharnaiorP_2023__SRR22859379__bin.8	0.0117	98.78	0.064	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_4_d2	oat_4	day2	Pediococcus	Pediococcus
zr28333_15	LeechJ_xxxx__AF66__bin.13	53.8591	99.61	294	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_19_d2	oat_19	day2	Lactococcus	Lactococcus
zr28333_15	KharnaiorP_2023__SRR22859379__bin.8	15.424	99.52	68	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_19_d2	oat_19	day2	Pediococcus	Pediococcus
zr28333_15	MAG_45	12.0552	99.59	33	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_19_d2	oat_19	day2	Enterococcus_D	Enterococcus
zr28333_15	EBC_082.15	4.6921	99.1	6.99	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_19_d2	oat_19	day2	Kosakonia	Kosakonia
zr28333_15	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	2.4261	99.3	5.929	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_19_d2	oat_19	day2	Enterococcus_B	Enterococcus
zr28333_15	FontanaF_2023__SRR20746834__bin.2	2.0982	98.38	5.289	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_19_d2	oat_19	day2	Enterococcus_B	Enterococcus
zr28333_15	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	1.2673	99.13	4.577	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_19_d2	oat_19	day2	Latilactobacillus	Latilactobacillus
zr28333_15	YulandiA_2020__SRS6115052__bin.21	1.1012	99.15	4.157	SRS6115052_k141_129	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella paramesenteroides	oat_19_d2	oat_19	day2	Weissella	Weissella
zr28333_15	EBC_134.5	2.8782	98.69	3.244	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_19_d2	oat_19	day2	Clostridium	Clostridium
zr28333_15	XieM_2019__SAMC044639__bin.32	1.183	99.71	1.808	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_19_d2	oat_19	day2	Pantoea	Pantoea
zr28333_15	GCF_009913915.1_ASM991391v1_genomic	0.523	99.21	1.78	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_19_d2	oat_19	day2	Leuconostoc	Leuconostoc
zr28333_15	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0.4311	99.52	1.776	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_19_d2	oat_19	day2	Leuconostoc	Leuconostoc
zr28333_15	LeechJ_xxxx__AF66__bin.10	0.359	95.48	1.069	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_19_d2	oat_19	day2	Clostridium	Clostridium
zr28333_15	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6	0.3088	98.13	0.901	TGS12-29_k141_701	99.62546816	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B faecium	oat_19_d2	oat_19	day2	Enterococcus_B	Enterococcus
zr28333_15	LeechJ_xxxx__AF73__bin.2	0.3553	98.69	0.577	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_19_d2	oat_19	day2	Enterobacter_D	Enterobacter_D
zr28333_15	CM_UNINA_FFOOD__FFOOD_226__bin.6	0.2321	98.89	0.543	NODE_2_length_319059_cov_34.9987_ID_36074	100	4.65	51	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B hirae	oat_19_d2	oat_19	day2	Enterococcus_B	Enterococcus
zr28333_15	LeechJ_xxxx__AF53__bin.10	0.0862	96.72	0.248	AF53_k141_67	62.43849788	0.065486296	939	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium saccharobutylicum	oat_19_d2	oat_19	day2	Clostridium	Clostridium
zr28333_15	EBC_095.37	0.1009	99.16	0.227	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_19_d2	oat_19	day2	Erwinia	Erwinia
zr28333_15	MagliuloR_2024__SRR28235377__bin.1	0.0459	95.34	0.22	NODE_258_length_11194_cov_5.9967_ID_68869	50.51	1.13	441	Bacillota;Bacilli;Exiguobacteriales;Exiguobacteriaceae;Exiguobacterium_A	Exiguobacterium A acetylicum	oat_19_d2	oat_19	day2	Exiguobacterium_A	Exiguobacterium_A
zr28333_15	LandisEA_2021__SRS5653333__bin.1	0.062	98.84	0.175	SRS5653333_k141_170	99.18478261	1.358695652	124	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus	Loigolactobacillus coryniformis	oat_19_d2	oat_19	day2	Loigolactobacillus	Loigolactobacillus
zr28333_15	LeechJ_xxxx__AF27__bin.5	0.048	97.33	0.152	AF27_k141_52	61.28164465	0.44837907	808	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E parafulva B	oat_19_d2	oat_19	day2	Pseudomonas_E	Pseudomonas_E
zr28333_15	YouL_2022__SRR13308526__bin.24	0.0911	98.09	0.14	NODE_37_length_141872_cov_18.1171_ID_20191	88.99	4.01	218	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter ludwigii	oat_19_d2	oat_19	day2	Enterobacter	Enterobacter
zr28333_15	LiZ_2019__SRS3379157__bin.3	0.0941	97.08	0.139	SRS3379157_k141_320	99.44609788	0.639880952	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter mori	oat_19_d2	oat_19	day2	Enterobacter	Enterobacter
zr28333_15	LopezSanchezR_2023__SRR13708567__bin.13	0.0419	96.17	0.128	NODE_203_length_18705_cov_7.0000_ID_55160	74.78	2.02	552	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter sp013417555	oat_19_d2	oat_19	day2	Acinetobacter	Acinetobacter
zr28333_15	SEM_41_S58.18	0.0663	96.25	0.127	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_19_d2	oat_19	day2	Pseudomonas_B	Pseudomonas_B
zr28333_15	YulandiA_2020__SRS6115053__bin.10	0.0384	99.77	0.091	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	oat_19_d2	oat_19	day2	Enterococcus_D	Enterococcus
zr28333_15	EBC_080.1	0.0596	97.66	0.088	EBC_080.1_EBC_080_scaffold_1281	96.07	3.48	35	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia persicina	oat_19_d2	oat_19	day2	Erwinia	Erwinia
zr28333_15	FontanaF_2023__SRR20746838__bin.11	0.0217	98.74	0.083	NODE_1_length_180989_cov_16.9995_ID_3968	91.82	0.24	71	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus garvieae	oat_19_d2	oat_19	day2	Lactococcus	Lactococcus
zr28333_15	MAG_107	0.014	96.54	0.077	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_19_d2	oat_19	day2	Bacillus_A	Bacillus
zr28333_15	MAG_312	0.0364	96.35	0.074	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_19_d2	oat_19	day2	Acinetobacter	Acinetobacter
zr28333_27	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	13.2231	99.86	70	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_23_d3	oat_23	day3	Leuconostoc	Leuconostoc
zr28333_27	LeechJ_xxxx__AF66__bin.10	16.0585	97.49	64	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_23_d3	oat_23	day3	Clostridium	Clostridium
zr28333_27	EBC_134.5	39.0998	95.16	59	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_23_d3	oat_23	day3	Clostridium	Clostridium
zr28333_27	EBC_082.15	23.0641	98.58	46	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_23_d3	oat_23	day3	Kosakonia	Kosakonia
zr28333_27	MAG_45	6.0026	99.67	22	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_23_d3	oat_23	day3	Enterococcus_D	Enterococcus
zr28333_27	GCF_001885995.1_ASM188599v1_genomic	0.792	97.44	3.2	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G	Enterococcus G italicus	oat_23_d3	oat_23	day3	Enterococcus_G	Enterococcus
zr28333_27	FontanaF_2023__SRR20746834__bin.2	0.6473	98.39	2.184	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_23_d3	oat_23	day3	Enterococcus_B	Enterococcus
zr28333_27	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	0.2142	99.07	0.701	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_23_d3	oat_23	day3	Enterococcus_B	Enterococcus
zr28333_27	KharnaiorP_2023__SRR22859377__bin.10	0.1778	99.37	0.618	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_23_d3	oat_23	day3	Enterococcus_D	Enterococcus
zr28333_27	LeechJ_xxxx__AF52__bin.1	0.2227	96.87	0.493	AF52_k141_89	94.53642384	3.752759382	629	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Lysinibacillus	Lysinibacillus boronitolerans	oat_23_d3	oat_23	day3	Lysinibacillus	Lysinibacillus
